proj_unixname	real_url	datasource_id
acosi	http://acosi.sourceforge.net	57
acountthing	http://acountthing.sourceforge.net	57
acoustic-memory	http://acoustic-memory.sourceforge.net	57
acousticspace	http://acousticspace.sourceforge.net	57
acoustmeas	http://opam.nomoo.info	57
acovea	http://acovea.sourceforge.net	57
acp	http://acp.sourceforge.net	57
acp-cherry	http://acp-cherry.sourceforge.net	57
acpcontactos	http://acpcontactos.sourceforge.net	57
acpi	http://acpi.sourceforge.net	57
acpi-dialog	http://acpi-dialog.sourceforge.net	57
acpi-docklet	http://acpi-docklet.sourceforge.net	57
acpi-largesys	http://acpi-largesys.sourceforge.net	57
acpi4asus	http://acpi4asus.sourceforge.net	57
acpicputhrottle	http://acpicputhrottle.sourceforge.net	57
acpid	http://acpid.sourceforge.net	57
acpimodtester	http://acpimodtester.sourceforge.net	57
acpimon	http://acpimon.sourceforge.net	57
acpitool	http://acpitool.sourceforge.net	57
acpiw	http://acpiw.sourceforge.net	57
acpmodem	http://acpmodem.sourceforge.net	57
acpportal	http://www.clubdeprogramadores.com	57
acpproduccion	http://acpproduccion.sourceforge.net	57
acptsys	http://acptsys.sourceforge.net	57
acqlite	http://acqlite.sourceforge.net	57
acquire	http://acquire.sourceforge.net	57
acquiregame	http://acquiregame.sourceforge.net	57
acquis	http://acquis.sourceforge.net	57
acr-gui	http://acr-gui.sourceforge.net	57
acraft	http://acraft.sourceforge.net	57
acre	http://acre.sourceforge.net	57
acripper	http://acripper.sourceforge.net	57
acroformtool	http://acroformtool.sourceforge.net	57
acron	http://acron.sourceforge.net	57
acropadd	http://acropadd.sourceforge.net	57
acrophobia	http://acrophobia.sourceforge.net	57
acropolis	http://acropolis.sourceforge.net	57
acryl	http://acryl.clexchen.de	57
acrylic	http://mayakron.altervista.org/support/browse.php?path=Acrylic&name=Home	57
acrypt	http://acrypt.sourceforge.net	57
acryptohashnet	http://it-project.ru/andir/acryptohashnet/	57
acs	http://acs.sourceforge.net	57
acs-nh	http://acs-nh.sourceforge.net	57
acs-server	http://acs-server.sourceforge.net	57
acscriptworks	http://acscriptworks.sourceforge.net	57
acsdams	http://acsdams.sourceforge.net	57
acserver	http://acserver.sourceforge.net	57
acsf	http://acsf.sourceforge.net	57
acsmtp	http://acsmtp.sourceforge.net	57
acsp	http://acsp.sourceforge.net	57
acss	http://acss.sourceforge.net	57
acsym	http://acsym.sourceforge.net	57
act-rbot	http://act-rbot.sourceforge.net	57
acta	http://acta.sourceforge.net	57
actaw	http://actaw.sourceforge.net	57
actc	http://plunk.org/~grantham/public/actc/index.html	57
actedit	http://actedit.sourceforge.net	57
actemit	http://actemit.sourceforge.net	57
acteurs	http://acteurs.sourceforge.net	57
actexport	NULL	57
actinictools	http://actinictools.sourceforge.net	57
actinium	http://actinium.sourceforge.net	57
action	http://action.sourceforge.net	57
actionaz	http://actionaz.jmgr.info	57
actioncache	http://actioncache.neteye.de	57
actioncrypt	http://actioncrypt.sourceforge.net	57
actiondirectory	http://actiondirectory.eggplantmedia.com	57
actionfactory	http://actionfactory.sourceforge.net	57
actionframework	http://www.actionframework.org	57
actionfusion	http://actionfusion.sourceforge.net	57
actiongame	http://action.cubers.net	57
actionlibmx	http://actionlibmx.sourceforge.net	57
actionmmo	http://actionmmo.sourceforge.net	57
actionpoll	http://actionpoll.sourceforge.net	57
actionpong	http://actionpong.sourceforge.net	57
actions	http://actions.sourceforge.net	57
actions-ds	http://actions-ds.com	57
actions-net	http://actions-net.sourceforge.net	57
actionscript	http://actionscript.sourceforge.net	57
actionstep	http://actionstep.sourceforge.net	57
actis	http://actis.sourceforge.net	57
activ	http://activ.sourceforge.net	57
activ-porthole	http://activ-porthole.sourceforge.net	57
activa	http://activa.sourceforge.net	57
active	http://www.active.org.au/doc/	57
active-jms	http://active-jms.sourceforge.net	57
activeagenda	http://activeagenda.net	57
activebliss	http://activebliss.sourceforge.net	57
activeboard	http://activeboard.sourceforge.net	57
activebpel	http://www.activebpel.org	57
activedefense	http://activedefense.sourceforge.net	57
activedirftp	http://activedirftp.sourceforge.net	57
activedropqueue	http://activedropqueue.sourceforge.net	57
activegem	http://activegem.sourceforge.net	57
activegrid	http://www.activegrid.com	57
activejob	http://activejob.sourceforge.net	57
activelife	http://activelife.sourceforge.net	57
activelock	http://activelock.sourceforge.net	57
activemap	http://activemap.sourceforge.net	57
activemindsys	http://activemindsys.sourceforge.net	57
activemon	http://activemon.sourceforge.net	57
activemsn	http://www.cellocity.net	57
activeodma	http://ODMA.info/active/	57
activepassword	http://activepassword.sourceforge.net	57
activerecords	http://activerecords.sourceforge.net	57
activerender	http://activerender.sourceforge.net	57
activereport	http://activereport.sourceforge.net	57
activespam	http://activespam.sourceforge.net	57
activesql	http://activesql.sourceforge.net	57
activeui	http://www.activewidgets.com/	57
activewiki	http://activewiki.sourceforge.net	57
activewinamp	http://www.myplugins.info/activewinamp/	57
activewire-osx	http://activewire-osx.sourceforge.net	57
activewizard	http://activewizard.sourceforge.net	57
activex	http://activex.sourceforge.net	57
activex-barcode	http://activex-barcode.sourceforge.net	57
activexml	http://activexml.sourceforge.net	57
activexp	http://activexp.sourceforge.net	57
activities	http://activities.sourceforge.net	57
activityindicat	http://www.limbo-online.tk	57
activityscript	http://activityscript.sourceforge.net	57
activityspace	http://activityspace.sourceforge.net	57
activitystudio	http://activitystudio.sourceforge.net	57
activitytracker	http://activitytracker.sourceforge.net	57
activscm	http://activscm.sourceforge.net	57
actl	http://actl.sourceforge.net	57
actlabtv	http://actlabtv.sourceforge.net	57
acto	http://acto.sourceforge.net	57
actor	http://actor.sourceforge.net	57
actos	http://actos.sourceforge.net	57
actr-sos	http://actr-sos.sourceforge.net	57
actr-wn-lexical	http://actr-wn-lexical.sourceforge.net	57
acts	http://acts.sourceforge.net	57
actsassvn	http://actsassvn.sourceforge.net	57
actualiza	http://actualiza.com	57
actualizer	http://actualizer.sourceforge.net	57
actualversion	http://actualversion.sourceforge.net	57
actwire	http://actwire.sourceforge.net	57
acubbill	http://acubbill.sourceforge.net	57
acudos	http://acudos.sourceforge.net	57
acui-agenda	http://acui-agenda.sourceforge.net	57
acuity	http://acuity.sourceforge.net	57
acumetric	http://acumetric.sourceforge.net	57
acusto	http://acusto.sourceforge.net	57
acuview	http://www.freewebs.com/acuview/index.htm	57
acweb	http://acweb.sourceforge.net	57
acwiki	http://acwiki.sourceforge.net	57
acx100	http://acx100.sourceforge.net	57
acxp	http://acxp.sourceforge.net	57
acy-7	http://acy-7.sourceforge.net	57
acydmods	http://www.opentools.de/board	57
ad-coit	http://ad-coit.sourceforge.net	57
ad-gallery	http://blog.antonindanek.cz/index.php5?clanek=ad-advanced-picture-gallery-101-final-relase	57
ad-hoc-networks	http://ad-hoc-networks.sourceforge.net	57
ad-system	http://ad-system.sourceforge.net	57
ad1000	http://game.1000ad.net	57
ad4unix	http://ad4unix.sourceforge.net	57
ad7924	http://ad7924.sourceforge.net	57
ad9850-control	http://www.df1paw.de/ad9850.htm	57
ada	http://ada.sourceforge.net	57
ada-autoit	http://ada-autoit.sourceforge.net	57
ada-gerbil	http://ada-gerbil.sourceforge.net	57
ada-player	http://ada-player.sourceforge.net	57
ada-spread	http://ada-spread.sourceforge.net	57
ada-sqllite	http://ada-sqllite.sourceforge.net	57
ada2gxl	http://ada2gxl.sourceforge.net	57
ada95osxbinding	http://ada95osxbinding.sourceforge.net	57
adaapter	http://adaapter.sourceforge.net	57
adac	http://adac.sourceforge.net	57
adacf	http://adacf.sourceforge.net	57
adacl	http://adacl.sourceforge.net	57
adadl	http://adadl.sourceforge.net	57
adadoc	http://adadoc.sourceforge.net	57
adads	http://adads.sourceforge.net	57
adaf	http://adaf.sourceforge.net	57
adafrom	http://adafrom.sourceforge.net	57
adage	http://adage.sourceforge.net/	57
adage4	http://www.warpdgfx.com	57
adagen	http://adagen.sourceforge.net	57
adagide	http://adagide.sourceforge.net	57
adago	http://adago.sourceforge.net	57
adai	http://adai.sourceforge.net	57
adaimgsvr	http://adaimgsvr.sourceforge.net	57
adal	http://adal.sourceforge.net	57
adalogo	http://adalogo.sourceforge.net	57
adam	http://adam.sourceforge.net	57
adam-soft	http://adam-soft.sourceforge.net	57
adam-traffic	http://adam-traffic.sourceforge.net	57
adam3d	http://adam3d.org	57
adamant	http://adamant.sourceforge.net	57
adamastor	http://adamastor.sourceforge.net/	57
adambots-live	http://adambots-live.sourceforge.net	57
adamem	http://adamem.sourceforge.net	57
adameva	http://adameva.sourceforge.net	57
adamof	http://adamof.sourceforge.net	57
adamoto	http://adamoto.sourceforge.net	57
adams	http://adams.sourceforge.net	57
adamsiptv	http://adamsiptv.sourceforge.net	57
adaopengl	http://adaopengl.sourceforge.net	57
adaparse	http://adaparse.sourceforge.net	57
adapdev	http://www.adapdev.com/	57
adaprojet	NULL	57
adapt	http://adapt.sourceforge.net	57
adaptagrams	http://adaptagrams.sourceforge.net	57
adapted	http://adapted.sourceforge.net	57
adaptergenerato	http://adaptergenerato.sourceforge.net	57
adaptit	http://adaptit.sourceforge.net	57
adaptive-gui	http://adaptive-gui.sourceforge.net	57
adaptive-ioc	http://www.ustobe.com/adaptive-ioc	57
adaptivebus	http://adaptivebus.sourceforge.net	57
adaptivecellsj	http://adaptivecellsj.sourceforge.net	57
adaptivefw	http://adaptivefw.perlboy.org	57
adaptiveplan	http://adaptiveplan.sourceforge.net	57
adaptivetrapex	http://adaptivetrapex.sourceforge.net	57
adaptmot	http://adaptmot.sourceforge.net	57
adaptproject	http://adaptproject.sourceforge.net	57
adaptweb	http://adaptweb.sourceforge.net/	57
adara	http://adara.sourceforge.net	57
adas	http://adas.sourceforge.net	57
adasdl	http://adasdl.sourceforge.net	57
adasl	http://adasl.sourceforge.net	57
adastar	http://adastar.sourceforge.net	57
adastra	http://adastra.sourceforge.net	57
adatabase	http://adatabase.forizon.com	57
adatoccpp	http://adatoccpp.sourceforge.net	57
adatris	http://adatris.sourceforge.net	57
adaxas	http://www.adaxas.net/	57
adb	http://adb.sourceforge.net	57
adbd	http://adbd.sourceforge.net	57
adbgone	http://adbgone.sourceforge.net	57
adbit	http://adbit.sourceforge.net	57
adbkv1	http://adbkv1.sourceforge.net	57
adblock-rules	http://adblock-rules.sourceforge.net	57
adbmanage	http://adbmanage.sourceforge.net	57
adbnewssender	http://adbnewssender.sourceforge.net/index.php	57
adbutch	http://adbutch.sourceforge.net	57
adc	http://adc.sourceforge.net	57
adc-archmbox	http://adc-archmbox.sourceforge.net	57
adcalc	http://adcalc.sourceforge.net	57
adcenter	http://adcenter.sourceforge.net	57
adcfw-log	http://adcfw-log.sourceforge.net	57
adchnet	http://adchnet.sourceforge.net	57
adchpp	http://adchpp.sourceforge.net	57
adclock	http://adclock.sourceforge.net	57
adconsole	http://adconsole.sourceforge.net	57
add	http://add.sourceforge.net	57
add-alarm-clock	http://add-alarm-clock.sourceforge.net	57
add-multiply	http://add-multiply.sourceforge.net	57
addalink	http://addalink.sourceforge.net	57
addam	http://addam.sourceforge.net	57
addanc	http://addanc.sourceforge.net	57
addbookdb	http://addbookdb.sourceforge.net	57
addicted	http://addicted.sourceforge.net	57
addictionfree	http://addictionfree.sourceforge.net	57
addieland	http://addieland.sourceforge.net	57
addininsert	http://addininsert.sourceforge.net	57
addl	http://addl.sourceforge.net	57
addline	http://addline.sourceforge.net	57
addmaker	http://addmaker.sourceforge.net	57
addmaster	http://addmaster.sourceforge.net	57
addon	http://addon.sourceforge.net	57
addon-projekt	http://phpay.sourceforge.net	57
addrbook	http://addrbook.sourceforge.net	57
address	http://address.sourceforge.net	57
address-book	http://address-book.sourceforge.net	57
address-ldap	http://address-ldap.sourceforge.net	57
address550	http://address550.sourceforge.net	57
addressactions	http://addressactions.sourceforge.net	57
addressapplet	http://www.tom-wiedenhoeft.com/en/addressapplet_sourceforge.html	57
addressbar	http://addressbar.sourceforge.net	57
addressbook	http://addressbook.sourceforge.net	57
addressbook-s	http://addressbook-s.sourceforge.net	57
addresspad	http://addresspad.sourceforge.net	57
addresstangler	http://addresstangler.sourceforge.net	57
addsalt	http://addsalt.sourceforge.net	57
addstats	http://addstats.sourceforge.net	57
addtodo	http://addtodo.sourceforge.net	57
addus	http://addus.sourceforge.net	57
adduser-qmail	http://adduser-qmail.sourceforge.net	57
adduserx	http://adduserx.sourceforge.net	57
ade	http://ade.sourceforge.net	57
adebug	http://adebug.sourceforge.net	57
adecisiontabgen	http://adecisiontabgen.sourceforge.net	57
adedonha	http://adedonha.sourceforge.net	57
adelf	http://adelf.sourceforge.net	57
ademi	http://ademi.sourceforge.net	57
adempiere	http://adempiere.sourceforge.net/	57
aden	http://aden.sourceforge.net	57
adeopensite	http://adeopensite.sourceforge.net	57
adept	http://adept.sourceforge.net	57
adeptus	http://adeptus.sourceforge.net	57
adequae	http://adequae.sf.net	57
adesklets	http://adesklets.sourceforge.net	57
adesktop	http://adesktop.sourceforge.net	57
adevs	http://adevs.sourceforge.net	57
adextinguisher	http://www.bhatt.id.au/adext/	57
adf	http://adf.sourceforge.net	57
adf-ant	http://adf-ant.sourceforge.net	57
adf-core	http://adf-core.sourceforge.net	57
adfc	http://adfc.sourceforge.net	57
adfconverter	http://adfconverter.sourceforge.net	57
adflib	http://lclevy.free.fr/adflib	57
adfopus	http://adfopus.sourceforge.net	57
adfs	http://adfs.sourceforge.net	57
adg	http://adg.sourceforge.net	57
adgali	http://adgali.apiou.org	57
adgen	http://www.faximum.com/adgen	57
adgen4asciidoc	http://www.rapazp.ch/opensource/tools/asciidoc.html	57
adh	http://adh.sourceforge.net	57
adhanalarm	http://truthmedia.net	57
adhoc	http://adhoc.sourceforge.net	57
adhocrailway	http://adhocrailway.sourceforge.net	57
adhocreport	http://adhocreport.sourceforge.net	57
adhocster	http://adhocster.sourceforge.net	57
adhomepage	http://adhomepage.sourceforge.net	57
adhtml	http://adhtml.sourceforge.net	57
adi	http://adi.sourceforge.net	57
adialer	http://adialer.sourceforge.net	57
adict	http://adict.sourceforge.net	57
adictionary	http://www.asali.tk	57
adidem	http://adidem.sourceforge.net	57
adieu	http://adieu.sourceforge.net	57
adif	http://adif.sourceforge.net	57
adigidict	http://adigidict.sourceforge.net	57
adigres	http://adigres.sourceforge.net	57
adii	http://adii.sourceforge.net	57
adime	http://adime.sourceforge.net	57
adimeal	http://adimeal.sourceforge.net	57
adisisdrupal	http://adisisdrupal.sourceforge.net	57
adisk	http://adisk.sourceforge.net	57
adiss	http://adiss.sourceforge.net	57
adit	http://adit.sourceforge.net	57
aditya	http://aditya.sourceforge.net	57
adium	http://www.adiumx.com	57
adivinator	http://adivinator.sourceforge.net	57
adjective	http://adjective.sourceforge.net	57
adjustimg	http://adjustimg.sourceforge.net	57
adk	http://adk.sourceforge.net	57
adkp	http://adkp.sourceforge.net	57
adl	http://adl.sourceforge.net	57
adl-parser	http://adl-parser.sourceforge.net	57
adlaap	http://adlaap.sourceforge.net	57
adldap	http://adldap.sourceforge.net	57
adlib	http://adlib.sourceforge.net	57
adlogin	http://adlogin.sourceforge.net	57
adlook	http://adlook.sourceforge.net	57
adlwebsite	http://www.evilcorps.org	57
adlxp	http://adlxp.sourceforge.net	57
adm	http://adm.sourceforge.net	57
admachine	http://admachine.sourceforge.net	57
adman	http://adman.sourceforge.net	57
admatel	http://admatel.sourceforge.net	57
admcpp	http://admcpp.sourceforge.net	57
admctrl	http://admctrl.sourceforge.net	57
admedit	http://admedit.sourceforge.net	57
admgr	http://www.digitekdesign.com/software/	57
admidio	http://www.admidio.org	57
admin-linux	http://admin-linux.sourceforge.net	57
admin-online	http://admin-online.sourceforge.net	57
adminagents	http://adminagents.sourceforge.net	57
adminager	http://adminager.sourceforge.net	57
adminboards	http://adminboards.sourceforge.net	57
adminbot	http://www.nexen.fr.st	57
adminbox	http://adminbox.sourceforge.net	57
admindb	http://admindb.sourceforge.net	57
admindesktop	http://admindesktop.sourceforge.net	57
adminia	http://adminia.sourceforge.net	57
adminibs	http://adminibs.sourceforge.net	57
administr8	http://administr8.sourceforge.net	57
administration	http://administration.sourceforge.net	57
adminix	http://adminix.sourceforge.net	57
adminlog	http://adminlog.sourceforge.net	57
adminls	http://adminls.sourceforge.net	57
adminpanel	http://adminpanel.sourceforge.net	57
adminrss	http://adminrss.sourceforge.net	57
adminserv	http://adminserv.sourceforge.net	57
adminspy	http://adminspy.sourceforge.net	57
adminsw	http://adminsw.sourceforge.net	57
adminsystem	http://adminsystem.sourceforge.net	57
admintarjcred	http://admintarjcred.sourceforge.net	57
admintool	http://www.inter-esse.be/admintool	57
admintools	http://admintools.sourceforge.net	57
adminuserlist	http://adminuserlist.sourceforge.net	57
adminutility	http://adminutility.sourceforge.net	57
adminzone	http://adminzone.sourceforge.net	57
admiral	http://admiral.sourceforge.net	57
admitwist	http://admitwist.sourceforge.net	57
admixmap	http://admixmap.sourceforge.net	57
admixor	http://www.admixor.info	57
admlogger	http://freshmeat.net/projects/admlogger/	57
admod	http://admod.sourceforge.net	57
admogo	http://admogo.sourceforge.net	57
admpanel	http://admpanel.sourceforge.net	57
adms	http://adms.sourceforge.net	57
admuc	http://admuc.sourceforge.net	57
admunix	http://admunix.sourceforge.net	57
admvt	http://admvt.sourceforge.net	57
adn	http://adn.sourceforge.net	57
adna	http://adna.sourceforge.net	57
adnd2-frp-sys	http://adnd2-frp-sys.sourceforge.net	57
adnetcamview	http://adnetcamview.sourceforge.net	57
adnforum	http://adnforum.sourceforge.net	57
adns	http://adns.sourceforge.net	57
adobe-source	http://opensource.adobe.com	57
